Order date,SUBSIDIARY_CD,GLOBAL_NO,CLASSIFY_CD,CUST_CD,BRAND_CD,INNER_CD,SUPPLIER_CD,Sales order line number,Stock class,Consider count hodiday Saturday,SO QTY,OTHER AREA SHIP DIV,ALLOCATION QTY,SUPPLIER INV AMOUNT,PACKING RANK,PRODUCT_CD,PRODUCT ATTRIBUTION,SPECIAL DIV,LOGICAL PLANT,PURCHASE AMOUNT,VSD,DIRECT SHIP FLG,DELI_DIV,label,Ship Mode,SHIP DECISION NO,PACK QTY,WEIGHT PER PIECE,SUPPLIER_DIV,HEAVY_FLG,EXPENSIVE_FLG,SPECIAL_DIV,ACTUAL_SHIP_DAYS,SPECIFY_PRODUCTION_DAYS,SPECIFY_SHIP_DAYS,HAZARD_FLG,SO_DAY_OF_MONTH,SO_DAY_OF_WEEK,IO_UNFIT_FLG,WEIGHT_UNIT,REASON_CD,SOUF_RCV_NO,QTUF_RCV_NO,SO_TIME,SUPPLIER_CATEGORY_CD,PRODUCT_ASSORT
2022-06-02 00:00:00,MJP,10293212905095,23023007,293212,YNS1,K2301440221,8484,1,1,4,1,1,1,1966,Z,UFF15030-12.7-60-K-M,1,1,52,1966,2022-06-27 00:00:00,0,00,1,A,162448,0,500,3.0,0,0,1,20,-1,-1,0,2,4,0,g,401,995150,,102654,05, 
2022-05-12 00:00:00,MJP,10296236906540,03954112,296236,MSM1,30351790401,3081,10,1,0,1,1,1,2084,Z,GFBL8-5050-135,1,0,52,2084,2022-05-20 00:00:00,0,00,1,A,173170,0,594,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,164448,05, 
2022-05-26 00:00:00,MJP,10414081910430,03748007,414081,MSM1,39203180016,0349,1,1,4,1, ,1,2271,Z,MVBLK-BLN-32K-72YE7,1,0,52,2271,2022-06-08 00:00:00,0,00,1,P,206096,0,97,1.0,0,0,0,9,-1,-1,0,26,4,0,g,453,,,104540,05, 
2022-04-02 00:00:00,MJP,10501842932287,21110501,501842,WYR1,L1002570026,9552,4,1,4,1,1,1,2279,Z,25.57.100-21-25.57.12PZ,1,0,52,2279,2022-06-02 00:00:00,0,00,1,A,,0,106,4.0,0,0,0,34,-1,-1,0,2,6,0,g,404,,,153547,02, 
2022-04-18 00:00:00,MJP,10501842932595,03812707,501842,MSM1,39000290745,3170,1,1,0,12, ,12,4620,Z,GBN7413GT-60,1,1,52,4620,2022-04-27 00:00:00,0,00,1,S,144862,0,11,3.0,0,0,1,7,-1,-1,0,18,1,0,g,   ,855250,,134116,05, 
2022-04-05 00:00:00,MJP,10507505900597,21031602,507505,CLC1,L3006870092,9552,3,1,4,1,1,1,2639,Z,VLM23-09-G,1,0,52,2639,2022-06-18 00:00:00,0,00,1,A,171316,0,450,4.0,0,0,0,21,-1,-1,0,5,2,0,g,404,,,180158,02, 
2022-04-21 00:00:00,MJP,10510912920562,03531505,510912,MSM1,30700350005,7142,1,1,0,1, ,1,1995,Z,LXSSET20-SP-100-1-TEMP,1,0,52,1995,2022-04-23 00:00:00,1,40,1,T,264316,0,65,2.0,0,0,0,1,-1,-1,0,21,4,0,g,103,,,114104,03, 
2022-04-21 00:00:00,MJP,10510912920566,03531505,510912,MSM1,30700350005,7142,1,1,0,1, ,1,1995,Z,LXSSET20-SP-100-1-TEMP,1,0,52,1995,2022-04-23 00:00:00,1,40,1,T,264317,0,65,2.0,0,0,0,1,-1,-1,0,21,4,0,g,103,,,120143,03, 
2022-04-20 00:00:00,MJP,10510945917742,03954111,510945,MSM1,30357280003,3081,12,1,0,8, ,8,2712,Z,NEFS8-4040-150,1,0,53,2712,2022-04-27 00:00:00,0,00,1,B,144895,0,242,1.0,0,0,0,5,-1,-1,0,20,3,0,g,   ,,,145302,05, 
2022-04-20 00:00:00,MJP,10510945917743,03954111,510945,MSM1,30357280003,3081,13,1,0,4, ,4,1836,Z,NEFS8-4040-407,1,0,53,1836,2022-04-27 00:00:00,0,00,1,B,144895,0,656,1.0,0,0,0,5,-1,-1,0,20,3,0,g,   ,,,145302,05, 
2022-05-02 00:00:00,MJP,10511942905650,05029912,511942,MSM1,53093150002,3145,2,1,4,1, ,1,5903,Z,APM-PS-K-120-100-160-WB2204290059,1,0,52,5903,2022-05-12 00:00:00,0,00,1,S,383891,0,293,1.0,0,0,0,9,-1,-1,0,2,1,0,g,410,,,095049,05, 
2022-05-13 00:00:00,MJP,10511942905672,03731227,511942,MSM1,79014860005,3013,1,1,0,1,1,1,3107,Z,LAFWF-SU-T5-A45-B40-L30-P5-V20-S15-W20-M3-X4.3-H15-F21.5-G25-MA3-CC2,1,0,52,3107,2022-05-20 00:00:00,0,00,1,A,173160,0,102,1.0,0,0,0,5,-1,-1,0,13,5,0,g,   ,,,122211,05, 
2022-06-21 00:00:00,MJP,10511942905849,01130111,511942,DTN1,18892050011,9436,1,1,4,1,1,1,42.16,Z,APX40-30-100-M2-P27.8,1,0,52,42.16,2022-06-30 00:00:00,0,00,1,A,358512,0,784,2.0,0,0,0,5,-1,-1,0,21,2,0,g,   ,,068196,171850,06, 
2022-04-22 00:00:00,MJP,10512640903108,03954112,512640,MSM1,30351790101,3081,5,1,0,6,1,6,7872,Z,HFBL6-3030-250,1,0,52,7872,2022-04-27 00:00:00,0,00,1,A,144902,0,225,1.0,0,0,0,3,-1,-1,0,22,5,0,g,   ,,,172118,05, 
2022-06-20 00:00:00,MJP,10576134000030,21052101,576134,THS1,F4503840022,8169,1,1,4,2,1,2,60280,Z,250X75MTBRULB-H,1,0,52,60280,2022-06-30 00:00:00,1,50,1,R,165073,0,14750,2.0,0,0,0,7,-1,-1,0,20,1,0,g,401,,,082706,05, 
2022-05-16 00:00:00,MJP,10583723900591,21055003,583723,SA11,F5204440852,8106,1,1,4,1,1,1,1336,Z,CSPCSZ-ST3W-M4-55,1,0,52,1336,2022-06-03 00:00:00,0,00,1,A,179575,400,1800,3.0,0,0,0,12,-1,-1,0,16,1,0,g,401,,,144938,05, 
2022-04-21 00:00:00,MJP,10584896195706,21037003,584896,MUS1,F7215861540,8217,1,1,4,2, ,2,64,B,AS568-115-4C,1,0,53,64,2022-05-12 00:00:00,0,00,1,B,417941,0,2,1.0,0,0,0,7,-1,-1,0,21,4,0,g,401,,,114329,05, 
2022-05-12 00:00:00,MJP,10584896197373,21033601,584896,KFC1,F7370530007,8107,1,1,4,1, ,1,13752,B,DC-T-100-12,1,0,53,13752,2022-05-19 00:00:00,1,40,1,,797966,0,12360,3.0,0,0,0,4,-1,-1,0,12,4,0,g,401,,,174330,05, 
2022-05-12 00:00:00,MJP,10584896197374,21033601,584896,KFC1,F7370530007,8107,1,1,4,1, ,1,14898,B,DC-T-100-13,1,0,53,14898,2022-05-19 00:00:00,1,40,1,,797966,0,13390,3.0,0,0,0,4,-1,-1,0,12,4,0,g,401,,,174331,05, 
2022-06-06 00:00:00,MJP,10584896200484,21039402,584896,IKE1,F7237710023,8222,1,1,4,1,1,1,1570,B,1/8MSSXP030S303,1,0,52,1570,2022-06-24 00:00:00,0,00,1,A,038511,0,100,2.0,0,0,0,12,-1,-1,0,6,1,0,g,401,,,164417,05, 
2022-05-18 00:00:00,MJP,10598820901301,23027495,598820,ATU1,K9004500761,5601,1,1,4,10,1,10,2700,Z,122G-F,1,0,52,2700,2022-05-25 00:00:00,0,00,1,A,266909,0,100,1.0,0,0,0,4,-1,-1,0,18,3,0,g,401,,,114646,05, 
2022-06-01 00:00:00,MJP,10598820901308,23027495,598820,ATU1,K9004500761,5601,1,1,4,10,1,10,2700,Z,122G-F,1,0,52,2700,2022-06-07 00:00:00,0,00,1,A,221960,0,100,1.0,0,0,0,4,-1,-1,0,1,3,0,g,401,,,102750,05, 
2022-05-16 00:00:00,MJP,10616085000231,23027492,616085,MDR1,K9004166490,5619,1,1,4,1,1,1,3980,Z,1404027611,1,0,52,3980,2022-05-23 00:00:00,0,00,1,P,722426,0,800,2.0,0,0,0,5,-1,-1,0,16,1,0,g,   ,,,114512,05, 
2022-06-16 00:00:00,MJP,10625880000267,03633520,625880,MSM1,30461330617,3782,1,1,1,8, ,8,17760,Z,STKM13A-PSH-70-3.5-1200,1,0,52,17760,2022-06-24 00:00:00,1,40,1,R,084843,0,6903,1.0,0,0,0,5,-1,-1,0,16,4,0,g,401,,,114453,05, 
2022-04-14 00:00:00,MJP,10721035911823,23027533,721035,AON1,K9006840296,5672,1,1,4,1,1,1,880,Z,3-1865-31,1,0,53,880,2022-04-22 00:00:00,0,00,1,A,110496,0,2000,3.0,0,0,0,5,-1,-1,0,14,4,0,g,455,,,151447,05, 
2022-04-26 00:00:00,MJP,10727155904303,21041703,727155,ATN1,F2018100004,8377,2,1,4,2,1,2,1060,Z,BS5-Y2M,1,1,52,1060,2022-05-10 00:00:00,0,00,1,A,332066,0,100,3.0,0,0,1,2,-1,-1,0,26,2,0,g,401,888564,,160124,05, 
2022-05-31 00:00:00,MJP,10727155904327,21312400,727155,BI21,F3007000094,9102,2,1,4,2,1,2,1024,Z,SS6004-2RS,1,0,52,1024,2022-08-09 00:00:00,0,00,1,P,,0,70,3.0,0,0,0,45,-1,-1,0,31,2,0,g,150,,,143051,05, 
2022-04-21 00:00:00,MJP,10727846905088,21033701,727846,TTK1,F7371000006,9125,1,1,4,2,1,2,21450,Z,15112-100-5,1,0,52,21450,2022-04-28 00:00:00,1,40,1,F,064865,0,2200,3.0,0,0,0,3,-1,-1,0,21,4,0,g,401,,,192708,05, 
2022-05-18 00:00:00,MJP,10752647910365,05029919,752647,MSM1,53094100001,4020,1,1,4,1,1,1,41628,Z,CNA-PS-500-1000-395-G-WB2205180054,1,0,52,41628,2022-06-02 00:00:00,1,40,1,S,282553,0,33724,1.0,0,0,0,9,-1,-1,0,18,3,0,g,454,,,113000,05, 
2022-04-04 00:00:00,MJP,10752807911261,23029217,752807,AON1,K9051350108,5672,1,1,4,8,1,8,27000,Z,61-3740-62,1,0,52,27000,2022-04-15 00:00:00,0,00,1,P,093850,0,65,3.0,0,0,0,6,-1,-1,0,4,1,0,g,455,,,172154,05, 
2022-05-30 00:00:00,MJP,10756818083440,21036101,756818,ADT1,F7212480007,8194,1,1,4,10,1,10,34500,B,NW80-CC-CS,1,0,52,34500,2022-06-29 00:00:00,0,00,1,A,048647,0,500,2.0,0,0,0,20,-1,-1,0,30,1,0,g,401,,,193617,05, 
2022-06-06 00:00:00,MJP,10756818083931,21059565,756818,HSK1,F5152489627,8385,1,1,4,50,1,50,2300,B,BSU-307.5,1,0,52,2300,2022-06-29 00:00:00,0,00,1,A,095938,0,2,3.0,0,0,0,15,-1,-1,0,6,1,0,g,401,,,103005,05, 
2022-06-10 00:00:00,MJP,10756818084557,21059575,756818,HSK1,F5152350893,8385,1,1,4,50,1,50,5850,B,NB-306PBB-NB,1,0,52,5850,2022-06-30 00:00:00,0,00,1,A,144707,0,2,3.0,0,0,0,9,-1,-1,0,10,5,0,g,401,,,162139,05, 
2022-05-17 00:00:00,MJP,10758253901800,03954111,758253,MSM1,30357250002,3212,5,1,0,8,1,8,6456,Z,NEFS6-3030-220-HPW,1,0,52,6456,2022-05-20 00:00:00,0,00,1,A,173053,0,176,1.0,0,0,0,2,-1,-1,0,17,2,0,g,   ,,,134835,05, 
2022-04-28 00:00:00,MJP,10770085900210,06060104,770085,MSM1,68140010027,5150,1,1,4,1,1,1,4000,Z,CLKKSH1200-42-PACK,1,0,52,4000,2022-05-06 00:00:00,1,40,1,R,205392,4,2800,2.0,0,0,0,1,-1,-1,0,28,4,0,g,   ,,,104027,05, 
2022-04-21 00:00:00,MJP,10771713900263,23027586,771713,KYC1,K9054092902,8484,1,1,1,1,1,1,5827,Z,FSHR-1505R40,1,1,52,5827,2022-05-09 00:00:00,1,40,1,,736160,0,12000,3.0,0,0,1,7,-1,7,0,21,4,0,g,455,,859037,150337,05, 
2022-06-03 00:00:00,MJP,10919210001705,03812706,919210,MSM1,30020711724,9148,2,1,0,2,1,2,5260,Z,CPKWLK54-12-20,1,0,52,5260,2022-06-09 00:00:00,0,00,1,A,749229,0,8,3.0,0,0,0,4,-1,-1,0,3,5,0,g,455,,,112248,05, 
2022-04-22 00:00:00,MJP,11004291427213,03731227,004291,MSM1,79014960005,3013,1,1,0,1, ,1,3854,Z,LAFZD-SU-T5-A12-B30-L98-P19-V60-S20-N5,1,0,53,3854,2022-04-27 00:00:00,0,00,1,T,144730,0,164,1.0,0,0,0,3,-1,-1,0,22,5,0,g,   ,,,082120,05, 
2022-05-16 00:00:00,MJP,11021914432303,03954111,021914,MSM1,30357400002,3081,3,1,0,2, ,2,744,Z,NFS5-2040-600,1,0,53,744,2022-05-20 00:00:00,0,00,1,H,173017,0,528,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,095817,05, 
2022-05-16 00:00:00,MJP,11021914432304,03954111,021914,MSM1,30357400002,3081,4,1,0,3, ,3,558,Z,NFS5-2040-50,1,0,53,558,2022-05-20 00:00:00,0,00,1,H,173017,0,44,1.0,0,0,0,3,-1,-1,0,16,1,0,g,   ,,,095817,05, 
2022-05-12 00:00:00,MJP,11051327426024,03954111,051327,MSM1,30357250002,3081,1,1,0,4, ,4,1120,Z,NEFS6-3030-500,1,0,53,1120,2022-05-20 00:00:00,0,00,1,H,173751,0,400,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163610,05, 
2022-05-12 00:00:00,MJP,11051327426025,03954111,051327,MSM1,30357250002,3081,2,1,0,4, ,4,1184,Z,NEFS6-3030-530,1,0,53,1184,2022-05-20 00:00:00,0,00,1,H,173751,0,424,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163610,05, 
2022-05-12 00:00:00,MJP,11051327426026,03954111,051327,MSM1,30357250002,3081,3,1,0,4, ,4,1280,Z,NEFS6-3030-573,1,0,53,1280,2022-05-20 00:00:00,0,00,1,H,173751,0,459,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163610,05, 
2022-05-12 00:00:00,MJP,11051327426053,03954111,051327,MSM1,30357250002,3081,30,1,0,1, ,1,168,Z,NEFS6-3030-271,1,0,53,168,2022-05-20 00:00:00,0,00,1,H,173751,0,217,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-12 00:00:00,MJP,11051327426054,03954111,051327,MSM1,30357250002,3081,31,1,0,1, ,1,168,Z,NEFS6-3030-280,1,0,53,168,2022-05-20 00:00:00,0,00,1,H,173751,0,224,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-12 00:00:00,MJP,11051327426055,03954111,051327,MSM1,30357250002,3081,32,1,0,4, ,4,1120,Z,NEFS6-3030-500,1,0,53,1120,2022-05-20 00:00:00,0,00,1,H,173752,0,400,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-12 00:00:00,MJP,11051327426056,03954111,051327,MSM1,30357250002,3081,33,1,0,4, ,4,1184,Z,NEFS6-3030-530,1,0,53,1184,2022-05-20 00:00:00,0,00,1,H,173752,0,424,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-12 00:00:00,MJP,11051327426057,03954111,051327,MSM1,30357250002,3081,34,1,0,2, ,2,996,Z,NEFS6-3030-890,1,0,53,996,2022-05-20 00:00:00,0,00,1,H,173752,0,712,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-12 00:00:00,MJP,11051327426058,03954111,051327,MSM1,30357250002,3081,35,1,0,4, ,4,2120,Z,NEFS6-3030-947,1,0,53,2120,2022-05-20 00:00:00,0,00,1,H,173752,0,758,1.0,0,0,0,6,-1,-1,0,12,4,0,g,   ,,,163623,05, 
2022-05-18 00:00:00,MJP,11053358417003,03954109,053358,MSM1,30350820001,3081,1,1,0,2, ,2,384,Z,HFS6-3030-180,1,0,53,384,2022-05-20 00:00:00,0,00,1,T,173889,0,162,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,111143,05, 
2022-05-18 00:00:00,MJP,11053358417004,03954109,053358,MSM1,30350820001,3081,2,1,0,1, ,1,211,Z,HFS6-3030-330,1,0,53,211,2022-05-20 00:00:00,0,00,1,T,173889,0,297,1.0,0,0,0,1,-1,-1,0,18,3,0,g,   ,,,111144,05, 
2022-04-01 00:00:00,MJP,11053473413813,23027580,053473,AON1,K9017050567,5672,1,1,4,2, ,2,51520,Z,5-149-11,1,0,53,51520,2022-04-08 00:00:00,0,00,1,B,294482,0,6200,3.0,0,0,0,4,-1,-1,0,1,5,0,g,401,,,185123,05, 
2022-05-16 00:00:00,MJP,11071694406882,03941701,071694,MSM1,30224380005,3123,1,1,4,8, ,8,26448,Z,SNPE3S-56,1,0,53,26448,2022-06-07 00:00:00,0,00,1,T,127685,0,360,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,132614,05, 
2022-05-16 00:00:00,MJP,11071694406883,03941701,071694,MSM1,30224380002,3123,2,1,4,8, ,8,15656,Z,SNPE1.5S-86,1,0,53,15656,2022-06-07 00:00:00,0,00,1,T,127685,0,110,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,132614,05, 
2022-05-16 00:00:00,MJP,11071694406884,03941701,071694,MSM1,30224380002,3123,3,1,4,8, ,8,15656,Z,SNPE1.5S-119,1,0,53,15656,2022-06-07 00:00:00,0,00,1,T,127685,0,110,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,132614,05, 
2022-05-16 00:00:00,MJP,11071694406885,03941701,071694,MSM1,30224380005,3123,1,1,4,8, ,8,26448,Z,SNPE3S-65,1,0,53,26448,2022-06-07 00:00:00,0,00,1,T,127685,0,360,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,133406,05, 
2022-05-16 00:00:00,MJP,11071694406886,03941701,071694,MSM1,30224380002,3123,2,1,4,8, ,8,16952,Z,SNPE1.5S-300,1,0,53,16952,2022-06-07 00:00:00,0,00,1,T,127685,0,110,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,133406,05, 
2022-05-16 00:00:00,MJP,11071694406887,03941701,071694,MSM1,30224380002,3123,3,1,4,8, ,8,15656,Z,SNPE1.5S-60,1,0,53,15656,2022-06-07 00:00:00,0,00,1,T,127686,0,110,1.0,0,0,0,19,-1,-1,0,16,1,0,g,453,,,133406,05, 
2022-04-04 00:00:00,MJP,11082037429338,21032857,082037,PIS1,F7036470012,8111,1,1,4,10, ,10,1350,Z,PC3-M5MEG,1,0,53,1350,2022-04-15 00:00:00,0,00,1,H,089234,0,30,2.0,0,0,0,7,-1,-1,0,4,1,0,g,451,,,171317,05, 
2022-04-05 00:00:00,MJP,11102970437906,03954109,102970,MSM1,30352340001,3081,39,1,0,1, ,1,2194,Z,EFS8-4040-1770,1,0,53,2194,2022-04-27 00:00:00,0,00,1,H,144907,0,2850,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112658,05, 
2022-04-05 00:00:00,MJP,11102970437907,03954109,102970,MSM1,30352340001,3081,40,1,0,2, ,2,3890,Z,EFS8-4040-1569,1,0,53,3890,2022-04-27 00:00:00,0,00,1,H,144907,0,2527,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112658,05, 
2022-04-05 00:00:00,MJP,11102970437908,03954109,102970,MSM1,30352340001,3081,41,1,0,4, ,4,6916,Z,EFS8-4040-1395,1,0,53,6916,2022-04-27 00:00:00,0,00,1,H,144907,0,2246,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437909,03954109,102970,MSM1,30352340001,3081,42,1,0,2, ,2,2786,Z,EFS8-4040-1124,1,0,53,2786,2022-04-27 00:00:00,0,00,1,H,144907,0,1810,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437910,03954109,102970,MSM1,30352340001,3081,43,1,0,2, ,2,2092,Z,EFS8-4040-844,1,0,53,2092,2022-04-27 00:00:00,0,00,1,H,144907,0,1359,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437911,03954109,102970,MSM1,30352340001,3081,44,1,0,2, ,2,1438,Z,EFS8-4040-580,1,0,53,1438,2022-04-27 00:00:00,0,00,1,H,144908,0,934,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437912,03954109,102970,MSM1,30352340001,3081,45,1,0,6, ,6,4128,Z,EFS8-4040-555,1,0,53,4128,2022-04-27 00:00:00,0,00,1,H,144908,0,894,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437913,03954109,102970,MSM1,30352340001,3081,46,1,0,2, ,2,1314,Z,EFS8-4040-530,1,0,53,1314,2022-04-27 00:00:00,0,00,1,H,144908,0,854,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437914,03954109,102970,MSM1,30352340001,3081,47,1,0,2, ,2,1276,Z,EFS8-4040-515,1,0,53,1276,2022-04-27 00:00:00,0,00,1,H,144908,0,830,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437915,03954109,102970,MSM1,30352340001,3081,48,1,0,2, ,2,1040,Z,EFS8-4040-420,1,0,53,1040,2022-04-27 00:00:00,0,00,1,H,144908,0,677,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437916,03954109,102970,MSM1,30352340001,3081,49,1,0,1, ,1,458,Z,EFS8-4040-370,1,0,53,458,2022-04-27 00:00:00,0,00,1,H,144909,0,596,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437917,03954109,102970,MSM1,30352340001,3081,50,1,0,4, ,4,1584,Z,EFS8-4040-320,1,0,53,1584,2022-04-27 00:00:00,0,00,1,H,144909,0,516,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437918,03954109,102970,MSM1,30352340003,3081,51,1,0,1, ,1,3805,Z,EFS8-4080-1770,1,0,53,3805,2022-04-27 00:00:00,0,00,1,H,144909,0,4939,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437919,03954109,102970,MSM1,30352340003,3081,52,1,0,2, ,2,6170,Z,EFS8-4080-1435,1,0,53,6170,2022-04-27 00:00:00,0,00,1,H,144909,0,4004,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437920,03954109,102970,MSM1,30352340003,3081,53,1,0,2, ,2,5004,Z,EFS8-4080-1164,1,0,53,5004,2022-04-27 00:00:00,0,00,1,H,144909,0,3248,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437921,03954109,102970,MSM1,30352340003,3081,54,1,0,2, ,2,4660,Z,EFS8-4080-1084,1,0,53,4660,2022-04-27 00:00:00,0,00,1,H,144910,0,3025,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437922,03954109,102970,MSM1,30352340003,3081,55,1,0,1, ,1,1720,Z,EFS8-4080-800,1,0,53,1720,2022-04-27 00:00:00,0,00,1,H,144910,0,2232,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437923,03954109,102970,MSM1,30352340003,3081,56,1,0,2, ,2,2790,Z,EFS8-4080-649,1,0,53,2790,2022-04-27 00:00:00,0,00,1,H,144910,0,1811,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-05 00:00:00,MJP,11102970437924,03954109,102970,MSM1,30352340003,3081,57,1,0,1, ,1,1247,Z,EFS8-4080-580,1,0,53,1247,2022-04-27 00:00:00,0,00,1,H,144910,0,1619,1.0,0,0,0,18,-1,-1,0,5,2,0,g,   ,,,112709,05, 
2022-04-15 00:00:00,MJP,11102970438136,03941706,102970,MSM1,30205920001,3094,2,1,0,8, ,8,26400,Z,MAHSS12-380-V100-W500,1,0,53,26400,2022-06-17 00:00:00,0,00,1,H,822120,0,1000,1.0,0,0,0,1,-1,-1,0,15,5,0,g,103,,,150734,05, 
2022-06-17 00:00:00,MJP,11105210524187,03738001,105210,MSM1,39203210035,3801,22,1,1,1, ,1,6355,Z,MVSHM-AN05002-339-4KWBT,1,0,53,6355,2022-06-29 00:00:00,0,00,1,T,132598,0,2217,1.0,0,0,0,6,-1,-1,0,17,5,0,g,   ,,,145818,05, 
2022-04-06 00:00:00,MJP,11106198407224,23027544,106198,SUT1,K9012690014,8484,2,1,1,1, ,1,30066,Z,LSB2H,1,0,53,30066,2022-04-11 00:00:00,1,50,1,T,890440,0,20000,3.0,0,0,0,1,-1,-1,0,6,3,0,g,401,,,190022,05, 
2022-05-10 00:00:00,MJP,11109639672371,23029717,109639,BPQ1,K8176600024,5656,1,1,4,1, ,1,11500,D,310011,1,0,53,11500,2022-05-27 00:00:00,0,00,1,H,029018,0,3000,3.0,0,0,0,11,-1,-1,0,10,2,0,g,401,917975,,174654,05, 
2022-04-26 00:00:00,MJP,11110858412795,23027586,110858,TKR1,K9054083279,8484,21,1,1,1, ,1,11025,Z,420112,1,0,53,11025,2022-05-12 00:00:00,1,40,1,S,276639,0,8800,3.0,0,0,0,6,-1,-1,0,26,2,0,g,455,,,090045,05, 
2022-04-08 00:00:00,MJP,11115348421401,03954109,115348,MSM1,30350820003,3081,11,1,0,40, ,40,124280,Z,HFS6-6060-1020-LHP,1,0,53,124280,2022-05-20 00:00:00,0,00,1,T,173920,0,2683,1.0,0,0,0,35,-1,-1,0,8,5,0,g,   ,,,095304,05, 
2022-04-08 00:00:00,MJP,11115348421402,03954109,115348,MSM1,30350820003,3081,12,1,0,20, ,20,35900,Z,HFS6-6060-960,1,0,53,35900,2022-05-20 00:00:00,0,00,1,T,173920,0,2525,1.0,0,0,0,35,-1,-1,0,8,5,0,g,   ,,,095304,05, 
2022-04-08 00:00:00,MJP,11115348421403,03954109,115348,MSM1,30350820002,3081,13,1,0,40, ,40,13680,Z,HFS6-3060-300,1,0,53,13680,2022-05-20 00:00:00,0,00,1,T,173921,0,480,1.0,0,0,0,35,-1,-1,0,8,5,0,g,   ,,,095304,05, 
2022-04-08 00:00:00,MJP,11115348421425,03954109,115348,MSM1,30350820002,3081,14,1,0,80, ,80,27360,Z,HFS6-3060-270,1,1,53,27360,2022-05-20 00:00:00,0,00,1,T,173921,0,432,1.0,0,0,1,35,-1,-1,0,8,5,0,g,   ,824117,,103117,05, 
2022-04-06 00:00:00,MJP,11116749404260,21023001,116749,BID1,L2000630142,9552,1,1,4,3, ,3,1986,Z,TTBUV690T10-250,1,0,53,1986,2022-05-28 00:00:00,0,00,1,H,105898,0,146,4.0,0,0,0,29,-1,-1,0,6,3,0,g,404,,,143649,02, 
2022-05-10 00:00:00,MJP,11124239403481,03954111,124239,MSM1,30357420003,3081,1,1,0,8, ,8,4416,Z,NFS6-5050-110,1,0,53,4416,2022-05-20 00:00:00,0,00,1,T,173871,0,256,1.0,0,0,0,8,-1,-1,0,10,2,0,g,   ,,,122934,05, 
2022-05-10 00:00:00,MJP,11124239403482,03954111,124239,MSM1,30357420003,3081,2,1,0,12, ,12,6624,Z,NFS6-5050-150,1,0,53,6624,2022-05-20 00:00:00,0,00,1,T,173871,0,348,1.0,0,0,0,8,-1,-1,0,10,2,0,g,   ,,,122934,05, 
